BusinessEntityID	(No column name)	CustomerLogin	PasswordHash	PasswordSalt	rowguid	CustomerEmail	SendMails	CustomerGroupID	CountryCode
11223	IN	IsabellaBMoore	MzHUkQYwVRyNB07YW4knOOhFtPeIsnXapPwvQaT4jxw=	0dGghiE=	9F9A2C76-741E-4530-B794-D3A4B85D7C6D	isabella63@adventure-works.com	0	3	US
11224	IN	IsabellaLTaylor	B1hq9W5pHPxgwkvXUZHcd8ImrXFHQsifYTbj5KNNXKE=	7UX5V+I=	FA872B59-FF77-49C0-90B2-3D1D79143DC2	isabella64@adventure-works.com	0	3	US
11225	IN	1275093165	932X+rCwcUGb5D23zVDhgounfe7gWvXmXBhN9/d1H7w=	Vaawfns=	32B00AAF-4780-42CE-A970-6D719873F61A	isabella65@adventure-works.com	0	3	CA
11226	IN	RubenAGonzalez	YDYRihnfT3E4MjZ6XrCPs1/GkGCN1PvOCZhS8sWsukI=	C+rtioE=	4AAFA31C-B103-4A68-B6AE-48EF7BB94CDD	ruben19@adventure-works.com	0	3	GB
11227	IN	IsabellaMThomas	aEUCoiJogFFo7Y4x/CFp5cgAQNsdh6yiQCzK+tFN8R4=	iQZBWco=	B41A939B-D1EE-4198-A086-878A7E49EB98	isabella66@adventure-works.com	1	3	CA
11228	IN	MarshallMZeng	qjEY/lY4HuZ1CjBzkh1am9nmquGzjapY36zCIt+yK80=	RGh4qLQ=	55985B60-A493-4844-978B-28B20850C83D	marshall20@adventure-works.com	0	1	AU
11229	IN	1984338805	ANg3GCVcPiSX8gA4gK8noPClC52dvfMps3pIvW8796s=	8hHvSLY=	62607165-7354-460E-9D98-1DDCDBE1DC98	ruben20@adventure-works.com	0	2	AU
11230	IN	IsabellaLJackson	//Qh/M9/vR/NuGOSOwR+cXXlU/+Xoh2WImK3b7YV6Co=	WO04xBE=	9214913F-CBF6-450D-9EB2-70028CDAE230	isabella67@adventure-works.com	0	2	US
11231	IN	RubenSSanchez	+4g/AtcVs/0AXoiz2jkgFKO14voHomFSnRMrMc1C+CY=	8ihQLJ4=	2410ABF2-476D-4DCD-BAE9-0094E8CA5A0D	ruben21@adventure-works.com	0	1	GB
11232	IN	IsabellaIWhite	YI6Q7vwSt+a5Dqh7mSL/2D2sF1pZavpoEbCwaNAFXiE=	w4TVnXA=	B44EB894-F155-4406-9349-38224696DAB1	isabella68@adventure-works.com	1	3	US
11233	IN	1416113561	aIlfjDFvfX+24P7g/QIlJ2jKkEgSXIaHzNVJEAFrxL0=	94xz4lg=	4C12BD27-841C-45A9-8A98-9D4493827657	isabella69@adventure-works.com	0	3	CA
11234	IN	1853738008	xs2z3JiKqSqpDS64ZbAev5+aPbt8RCVpv515bEl0HFU=	EiHr8ps=	072074E4-F427-4045-84FE-067725204134	ruben22@adventure-works.com	0	1	US
11235	IN	IsabellaAMartin	u6z+HiqSAubGIC++ZO/Wj+zdNxbzxGO+fCNtg44Op8s=	e12eikk=	116AB6B8-B5AC-4B08-B4D9-7CFFEC245953	isabella70@adventure-works.com	1	1	US
11236	IN	879503594	V2Dyps/K9E+L9n+go5YaP6tlcYXlOvD9CrVOjyWWQ9Q=	WT/WPxE=	BCCB3591-3510-4493-88B7-A68C2ACCBC40	isabella71@adventure-works.com	0	1	CA
11237	IN	449286097	zN6Sbh4rrT2kcl10L23dny9BN/0bm140FA5bksJB3WU=	V1wRl9k=	1CD7C309-76C0-4B83-B01D-F11A1D521FA9	isabella72@adventure-works.com	0	2	CA
11238	IN	376490551	yKail8cNgSz1eozYglc/v7+G8NdHIHXxvr8ToRn3vU8=	n3DVtWI=	FE1F6574-B865-4754-8C46-2A6A915695E0	ruben23@adventure-works.com	0	2	AU
11239	IN	IsabellaJMartinez	FKNT8O+AhKXImtyOaBsI0QeW3bnNzDUIQ8r68juGARg=	ngWQBfc=	5BC7C648-7E0F-4483-A98A-A29AF1D8D015	isabella73@adventure-works.com	1	2	US
11240	IN	IsabellaPRobinson	Nbtyo5fwswBHpvGRmulL2TySJHwNlhqbxuOBHozdtQY=	GUEKU0M=	567DA996-3F5F-42EE-9968-C852ED5DA335	isabella74@adventure-works.com	0	3	US
11241	IN	1635491082	xH6nMBskldU0o2anXzae4zgiNtfQKE0ntZm4C8LLHKQ=	lXU71rU=	B5452491-FCA8-4C0B-9796-E0B2E022F4A6	isabella75@adventure-works.com	0	2	US
11242	IN	RubenKGomez	tjRaoKbpJ3Y9r4frilHcdrBFawiU5d6ndPx4N2pbXrg=	Pa4zjtU=	47D8F0C9-0186-4452-A583-E7B73D50B496	ruben24@adventure-works.com	0	2	US
11243	IN	928452809	6Mgtd590f+e/Bas7yTH1eZPL+ULkLAx77LnwHuMgyuc=	jLid4Js=	F24C8982-8C13-41CE-B0C9-C60FF18442AB	isabella76@adventure-works.com	0	2	US
11244	IN	1132457957	i7ST4kZikTZP+FRM3DVUep2zVQj4UDpItmVCSbbZggM=	mEQ8Tv4=	289DAA53-0265-4011-8BF2-1B972E232898	isabella77@adventure-works.com	1	3	CA
11245	IN	RubenARuiz	hw7ECIoHix9bBqPiRWtanUzEpw3YrndYooEDi+D8aVY=	XOSoGbI=	BB9824BA-3962-4FA7-823A-44685354C4B8	ruben25@adventure-works.com	1	1	GB
11246	IN	565523650	jltNBoaHJLAh/M3mtMAvx2C6n395kgVYdLgMTQFj4sg=	lq7hw0s=	207FAEEE-F84C-49D8-BD45-C6746A6EDF13	isabella78@adventure-works.com	1	1	CA
11247	IN	309798659	l/qGLt87NctlXTd8S9OievxknRzzrW3TdFrdMR1BL2k=	gefILBA=	EA8A8023-FD02-474D-954C-6CA78790C584	isabella79@adventure-works.com	1	2	CA
11248	IN	95197839	drIT9q5r8mxt7yECH3YtERckWQrnKij4WipUT+iGvUI=	uePUQgo=	4C04E314-98B5-425F-B802-2A459E07EFB1	isabella80@adventure-works.com	0	1	DE
11249	IN	RubenADiaz	Z12neJN0qeItHdTvEnFPgm1YH9bu+jDRbkL2TA9KX70=	1keVGJs=	11F74CAC-FCBF-4E37-9BDA-DE99250FCFF4	ruben26@adventure-works.com	1	3	AU
11250	IN	617059596	ZyQcJ52gh+66RVIXyNEfK4ESGecQObmeLVYx3cKRccU=	4epz6Aw=	970C5C7D-B2C5-4835-9667-5DB96EAFECAB	natalie68@adventure-works.com	1	3	US
11251	IN	RubenCHernandez	CkUWbgFV5WM6bM8pCVe3Gv9B4wi0s/bICDTUft/xJjY=	tmf/r2k=	320BA3A4-AE22-4262-B2F8-00A77DC00292	ruben27@adventure-works.com	1	3	GB
11252	IN	1128080154	otrKP2N91Xk8JV7gkNTeDF/1kCrSgMCxCnY9qFc3OF4=	FKHKOGM=	96AB3E98-716A-4D0A-B9E5-B1653CB2C417	ruben28@adventure-works.com	0	2	FR
11253	IN	1318645323	E1uSrO5qCQOgkPtj9hB/6G7/yZ0eZ4WtuROMej2lUZU=	Koi6pGM=	17B3D0A9-682F-4F9B-A2BF-C16871DA1A45	natalie69@adventure-works.com	1	3	US
11254	IN	NatalieEWilliams	fPDcerxR+AG1Iu5NB8/Ks7yUw90M6g/hjGAPYutdDoc=	TWX01Os=	E469F118-B806-4C48-AD5C-9F4C879934FC	natalie70@adventure-works.com	0	2	DE
11255	IN	RubenAJimenez	Z/uHfgvCgKwTduSbwdBJ7DdX8I+PZuoKcvlGHTEtzWI=	K7QPGmc=	81A6B29C-AD8C-4FC9-947F-D4AF2616C605	ruben29@adventure-works.com	1	2	FR
11256	IN	NatalieAJones	EWLSi/6fEKcBIGXabp8UoaneJXn7uqkbvpOjiNZ3MgI=	MPePSFY=	60094BE5-A891-4A9F-B1B0-BD4065B77F17	natalie71@adventure-works.com	0	2	CA
11257	IN	NatalieTBrown	hmpuvReWsFeiDUmQIs6gXTY8t8xYKheSJ2uOw9rbKak=	txyUVAQ=	AD68E5A2-A301-4B36-B054-3F38997D6DEF	natalie72@adventure-works.com	0	2	US
11258	IN	MarshallDShe	Jrb9cc7s0ZyPD2evVsddqFaSaRQsNR11rvhNb+XkEXU=	2bMMc4E=	D1A15038-0250-4288-88B4-82B9E6CBAB75	marshall21@adventure-works.com	1	2	AU
11259	IN	NatalieRMiller	GhMZ5yqBDvQ7jKosyJD/Ftdv6fHhF3rdVpEs5S8bZv4=	xrjfrdA=	60874CC0-DA37-40B8-A2EE-6F4564AC3ADE	natalie73@adventure-works.com	1	2	US
11260	IN	RubenLMuñoz	OF4DhosoRotyX/ZfbBZ7EeBznuIQfNveA6CizOjitxE=	d9hWqJc=	C996F201-DAF8-4C68-849D-852FAE6434A3	ruben30@adventure-works.com	0	3	AU
11261	IN	RubenAAlonso	Jk5KqNdjVcXH+rHDHz/M3yiz/EqIKs2y8Sf11QPfdQ4=	JNz+/Bg=	B57331DD-80C8-4BBB-B8DB-C653AD0A7AD1	ruben31@adventure-works.com	0	2	US
11262	IN	NatalieCWilson	jgCcT+iR1pVyXWnFnnYi9+1rGdiTgl5ektW1EnRvy/k=	N/UxmLI=	9E3BA749-A873-4EF7-BE8C-D4F9EB7C3DAC	natalie74@adventure-works.com	0	3	US
11263	IN	NatalieWMoore	IuClqlLFHscY4UBU2vlqeQfouBocmsCdMzL8PFX+//M=	TfvtUqE=	9685DC10-D3E5-4867-BA6A-3AEE294732A7	natalie75@adventure-works.com	0	3	AU
11264	IN	2000072429	CvxsWAJinzrJQY7Dn64cVGy/6U765arg3kPNccyj1Fs=	ZefHW/w=	F887FD98-A2E7-4FDB-9FED-11CF6A7FA441	ruben32@adventure-works.com	0	3	AU
11265	IN	NatalieMTaylor	dHhVC1VbwUx3jGzjsIZrkXchvBK9ckg01vfAPm4E/zE=	YOwTYOM=	1E91E8CF-D0C0-4BB9-8476-8D9BF8021796	natalie76@adventure-works.com	1	1	CA
11266	IN	1412271346	6JbfHHOw6QxDznkIshz3KTLa9X+rNxAiRtKrU3/YXoY=	vky6TlM=	2C452B5D-3A31-4674-A3A7-E7978E5F0D06	ruben33@adventure-works.com	1	2	DE
11267	IN	RubenAGutierrez	g2s8DJc02Wt/3tGbdEThdHb+4S0pcz19aC1j+33HZBw=	QXK9XR0=	DB0C7851-B805-4539-8D18-29DCCDDBA003	ruben34@adventure-works.com	0	3	DE
11268	IN	NatalieFAnderson	7cR423Cm9rOx2BxGflBDXg2Fz4LMf6EzhhGnG3zCmsE=	r/qemxE=	7269E44B-B416-4289-8E67-01E1C8D3AB51	natalie77@adventure-works.com	1	1	US
11269	IN	622807638	I6HMSQbEpAxgfOVdm0QKE/AU4Qd37DmWHdVGJsIYct0=	3AoqHtw=	6916E9AB-7589-41D9-93CB-26482DDBE086	ruben35@adventure-works.com	0	2	AU
11270	IN	NatalieMThomas	X42R07Pb0iWc/6CcpNoL+WdwSUG6L8040A68RiSCcQA=	PiQAjP8=	97CCD2AD-0DC1-4867-9CD7-82F479F74A5A	natalie78@adventure-works.com	1	2	CA
11271	IN	198482347	psqHQx2zJoq4Sm3+98Cy9VVpDHTRn7yO7LsE5Q0b718=	JLf/NqQ=	ED88E5EB-F28C-459D-A744-A7F72AEC2130	ruben36@adventure-works.com	0	3	GB
11272	IN	NatalieAJackson	HTAolAS82Q3vU5RPRHJ/uz2g7p+u23Q8nMaM3OXdANI=	63smvGA=	61BBD3A8-C09B-4970-94F4-B769447B8FB5	natalie79@adventure-works.com	0	2	US
11273	IN	1574155296	WL7j8kRcSBKS+tBu/twkTZkRsGwWKTkAwvska6tSe48=	b9f4mco=	D4393D04-85B5-4589-B5FA-070D946DA069	natalie80@adventure-works.com	0	1	US
11274	IN	565555316	q7g9PqAJA5ZCRauK3CFbAT3rirqhcFEv+csQEvTDXa8=	AY6tcdQ=	580B0903-FA7C-41C1-85D4-0C1D958D8DEF	natalie81@adventure-works.com	1	2	CA
11275	IN	RubenDGill	5dK7B6CgU8mZkyV+i6t/KHeZWB0rNnrhVRxeMp5yqo0=	DmTYtcw=	3DE29009-5D63-4493-A245-82AA705BE10D	ruben37@adventure-works.com	0	1	FR
11276	IN	NatalieMMartin	FjBRA92+J6PDOrh6pqQ8jJynUrckSI1y0a3ExBi4/MY=	sLIJV4s=	99827DEB-5DB4-4A45-8EF2-DE6448DFD64D	natalie82@adventure-works.com	1	2	US
11277	IN	RubenBVazquez	OyDgAmM4qVE/JMz5xa9MSWp2OxjY0qqMTjgRsOxMhfw=	j/GAOkw=	B7826ABA-7B4C-4891-A1A5-94F68669C681	ruben38@adventure-works.com	0	3	AU
11278	IN	NatalieJThompson	x/bfzpgawZSuoNqFur2166UKyavwJEc2/QCWSjOolC0=	DL21+yY=	1D50D830-1A02-4126-98BE-43C035F69C06	natalie83@adventure-works.com	0	1	US
11279	IN	291848263	0+ATR2Jucsjw1Ds40JJsSJYFUzR8WVTVANlAWLFGS4w=	DFcoPgg=	B3B12327-7BDE-431A-A35A-EDF47810CC76	natalie84@adventure-works.com	1	2	US
11280	IN	MarshallLDeng	yMPyvx0m/dKaALQhQwXNRyyMOU+uIPHBWiiaVW0Ka40=	52LbGd0=	5C9CA1DB-135B-49E5-9884-DDC9BD040B36	marshall22@adventure-works.com	0	3	US
11281	IN	2125862327	xkpt6bDBFMjhCsEKubLYjMp7BkyfB3wiVN7PvppnMGs=	5sQiXVc=	0F094DB9-CF93-4130-949B-E5D314FAEBB1	natalie85@adventure-works.com	1	1	US
11282	IN	RubenLSerrano	2Rgk8rQh/cxwTVac24EUvcgX+RtTGC+71puSaXKrKsE=	xh9bWYQ=	39C15708-3011-45F8-B119-E2653ADFC830	ruben39@adventure-works.com	1	3	DE
11283	IN	NatalieLClark	8aYaxM4iq/PzvnL7luHuc9VIxKrffrEcjcFvIyrhGOE=	FwIpfsU=	C6477EFA-9AD9-45E9-9B14-FB5817D78D54	natalie86@adventure-works.com	0	3	US
11284	IN	89735707	wijtfOYaGt3s/Echh5e5r7eHjZp33akHmFUqGqqikn4=	JvmKq14=	DEAB9CFA-751C-4D02-BF4E-8F97034BF39E	natalie87@adventure-works.com	1	3	CA
11285	IN	RubenLRamos	xJMJ76WOpflZZ/uLiVoPwIyRteXEfGLl+crPhdPxjBU=	LjvB3EA=	F321A825-F606-4DF3-9B04-44B60AED4434	ruben40@adventure-works.com	1	2	GB
11286	IN	NatalieELewis	luSwn6ryG5HMxv3i31mXGKm9zK/2YHi8OzbmoyEA5+c=	uH0tAIA=	4FFF9236-A282-4D58-8CCB-A6A319613282	natalie88@adventure-works.com	1	3	US
11287	IN	RubenJCarlson	PXas4wVAA+OYFmzkBt0ucPGTUCuJLaAs9zLQRnYism4=	Z9OjcBw=	4DE268C0-7150-4F7F-BF50-DD41EEC37F71	ruben41@adventure-works.com	1	3	GB
11288	IN	1779005248	+jhnFO3BGIPbkIeYwxU9Qp2z0K54uuzQvKlAnuf/aB4=	JoD8dQA=	5C7A7056-B634-4A4C-9912-4C1ED4C0928E	ruben42@adventure-works.com	0	2	AU
11289	IN	1197490859	suAeoJEAbPJr3hox7VxKAaCnQR3eIt09uAAR1NLujM4=	cwrUC7s=	49EA030D-84B2-4940-B4BA-E7A4DAD5E141	natalie89@adventure-works.com	0	1	US
11290	IN	RubenGSaunders	ClS261Lu4vWQBLy7dHcLfeewFkgUiBGE33AuTVcyZiw=	nmfF08c=	C791E986-679B-4723-B3F7-52CA9188005C	ruben43@adventure-works.com	1	2	AU
11291	IN	LaceyKShan	eI4uMtF8uzMTw4GAx/hF9jFkebI+cjZcsQi3hmKfFuM=	SLoBPCE=	4B53B324-921E-461D-9B9A-2E101E2DF970	lacey0@adventure-works.com	1	2	FR
11292	IN	NatalieAHall	aild+y1kM+agUGLx4eA7ugLsDG4lyFQlZkD5wI7cxIw=	rb90ZNk=	96AD8493-0DDA-443C-944F-696E86BE3AFE	natalie90@adventure-works.com	1	2	CA
11293	IN	LaceyCJai	3RO4MAfraiZHpHQQaYbWLNr5qA/hvRndmoTlyR0kVxU=	Q9Oeos8=	EFB45F71-D600-4EB2-B70F-28DF3A1EC487	lacey1@adventure-works.com	0	1	AU
11294	IN	1029292128	sY4n/HWMYUP3ql5FO8AtyUkvrW1CufdObkEMZdr3VfM=	vtOfoQg=	813ED460-2F25-478F-8CF1-5DF62CBF8E5A	alexandra92@adventure-works.com	1	3	CA
11295	IN	GraceMJohnson	15AkXksTrBcVMWOja1zXNJM89PnvUfe5n8hTgcp6b3Y=	E2OgTf4=	288C7A2F-6C2C-4F04-BD8A-00FA32C75C1C	grace0@adventure-works.com	0	3	US
11296	IN	LaceyKPal	2EclNc3Cg1NL7hhH3AFsi0vOzGY1dy4eDYMT7Rck8b4=	Tr6b1H4=	79724932-269D-4AF2-B867-BFF997E28D71	lacey2@adventure-works.com	1	3	AU
11297	IN	109288574	UkRCwRvAtjvrU9yzqwTiS4UiTOpd8kb5BFzKOyk3EAI=	rbZGlg0=	9FCEC6E1-37F4-411A-84CE-BFD2E69EA3F5	grace1@adventure-works.com	1	3	US
11298	IN	1822374876	vNXn6Gzza9h5KvQw9olMQlNHh29KFSRdi1U/dCijbTI=	F7+oev4=	AF736CDC-1618-4B00-AA44-3300F2FC5B9B	lacey3@adventure-works.com	0	2	AU
11299	IN	71348772	fWrnhXWOJunqaP/kbjgUPaMHUqCmbdqMe9Eokt0z8b0=	bLjv7ms=	9C66FE79-E3EE-41A9-9693-153133F4E071	grace2@adventure-works.com	1	3	US
11300	IN	MarshallMShen	zUS4fcMtCr6cfMmKIMyoZn08Sx64dM0YaRD7jNm/hB4=	CTeq7PE=	C3AB1BF2-9A35-441B-B855-1ACEBD447EAD	marshall23@adventure-works.com	1	2	US
11301	IN	LaceyTRaje	d0sPtgs68lp2yIgnpaPfomEferlNaDJxt7LA1kENkn4=	HhZJ6Yo=	BC9D987A-3416-49D4-92FB-77847FA8CB9A	lacey4@adventure-works.com	0	3	AU
11302	IN	181610404	dmBJT0Y6IZ7aVwPOXzLSo43SHWR0bsM5D9XoVf9LazA=	utVnEg0=	A4638019-348E-41A2-B319-F9B622AB62BD	grace3@adventure-works.com	1	3	US
11303	IN	483322289	1jWFEcKfK4vaRRsQ4gbUvyliloyqvVXkcFcfLGh8Vy0=	713G4A0=	E370EC84-A777-40CB-B0B7-BBD899A557EF	grace4@adventure-works.com	0	3	FR
11304	IN	LaceyAChande	YQcag7H11DFKa07cKwwONxeBEOKU+X1hlJ3FfxRZpUQ=	MeM9npk=	289D2E90-45EE-4D4C-B8B2-F4957FCF1A29	lacey5@adventure-works.com	1	3	GB
11305	IN	2060464512	Qrrh0UX404Nn7Adq+t7xMun2BsrdGnigCBLwjeMHAhM=	4lGrge0=	1F9EC87D-E4E8-4F46-81C5-09B97AA122CB	grace5@adventure-works.com	0	2	GB
11306	IN	1819552853	3hXul0HWYal77CxbUI9evKgOvHfSknm/2MqYfPfNPoI=	NcJR9/U=	3C0D6DAD-9CC1-4E84-9DCE-1DEEC7D8C4C4	grace6@adventure-works.com	1	2	CA
11307	IN	GraceMMoore	K24uxSYV6rQ/HYu620avwJtUxn/5ZegFRkkMzSjiBS8=	sU6u8g8=	B333172A-ADCA-4DF6-92ED-3A5DAD1D75F5	grace7@adventure-works.com	1	3	US
11308	IN	470725630	+XZTvLbqdTzqYMOPABoGuY+L/eGRRe0lgaBRitP0BHU=	7I1rnZg=	272ACC1E-7873-4CE7-99A6-8E44E5493529	grace8@adventure-works.com	0	3	GB
11309	IN	GraceDAnderson	VctfwXou6Gyp7dasnGPlWL78fgBBi2bk49YCrabXlS4=	nY7UMWQ=	EE9B935C-9AC9-4C82-9BD0-7F3401A969B5	grace9@adventure-works.com	0	3	US
11310	IN	2010131806	NW3ijvaEW5eiU806w/gkM/PF6n75IcQziIzgojfq9o0=	8bMbcGk=	5DC2636F-7037-4456-AE7B-4106CD4B9FCD	lacey6@adventure-works.com	0	2	DE
11311	IN	GraceLThomas	neayNhpg14h1rqfPMgSYbexMNJHhuv5WPC79wHVShPk=	y1ozWME=	2C3331F3-9D00-45DE-B860-717D5BCC9AD5	grace10@adventure-works.com	0	1	US
11312	IN	GraceCJackson	80RxHVz3/YqNCsgUDhXL1vu0/K4kSraovLiJpXQcsV0=	g8ap4DE=	6D53FCC1-A880-4C3A-923B-E565A520DA46	grace11@adventure-works.com	0	2	US
11313	IN	1309941626	87+RVo89RYBqf+gNDrvPrxQiKR5qHzPzrfi1smh+AzM=	uz+QPCM=	F05C0B0C-FE03-42BE-A1B2-02E22158498B	grace12@adventure-works.com	0	1	US
11314	IN	639416638	nU4QGn3gJdejgAoRd/aFVbzLGsrn6iDJonPAySuajJY=	bK2luNE=	93F17DB4-5658-4A46-98D6-C80869AAAF89	lacey7@adventure-works.com	1	1	US
11315	IN	GraceLHarris	0oMIwYJ+b4h7z6gMbHGzvzPVTL69cCq0ADzenY7qKOY=	Awo9Ci8=	30BB11EC-1ED1-4CDA-BDE0-AFA90997315B	grace13@adventure-works.com	0	1	US
11316	IN	LaceyNGoel	b0TExf03WUAWtsT/Iiq7LvLgde3CVFUx64ZCC+g29X0=	LsdL9jA=	6F94BB8B-2AF6-4104-8FF9-A567A409C07E	lacey8@adventure-works.com	0	1	AU
11317	IN	GraceMMartin	E/1877nSDpBwLrqsqRte9571maiKRIwm62ulcAax+AE=	34wpYZw=	7C8EE625-E017-44CE-8FDA-E029C1A15D5C	grace14@adventure-works.com	0	1	US
11318	IN	LaceyCBecker	7DE9O/jbdaqHp2b49UYeeLEdDRCxg0sf/K87VUH/vcU=	/zUTjmY=	338614B9-C96B-4FA2-9F20-583F19844B47	lacey9@adventure-works.com	1	1	FR
11319	IN	LaceyERaji	XTETAkFlDoH45hDW3Cc1heJAuSGiFqTZnCIa7MK3Ybk=	dkmPqAc=	F8A10D95-E195-489E-8A04-4EB5B6ED9DBF	lacey10@adventure-works.com	0	1	AU
11320	IN	GraceAThompson	zuh/iwHncAGvcU8NFYE9he2bp1nwgJKEhEw3m8PrYis=	BThW/1A=	1701DDA3-0F55-4A35-96A5-E5A83421B5A4	grace15@adventure-works.com	0	1	US
11321	IN	1703035858	AZ+JSLvn5efTpvc3Oab2dQmwgffDdaA0mRppcG+oMHY=	xyxz4DM=	6A308EA4-624B-4756-AA62-BB7E593297DE	grace16@adventure-works.com	0	3	US
11322	IN	LaceyJAnand	MN6kamrE4pRB/jhvnJPwQ7JfH+k4G3b9r8tJpc8Ilvo=	Ym1fYas=	018E788A-CC80-41A7-B98C-EF028735D946	lacey11@adventure-works.com	1	3	AU
11323	IN	GraceMMartinez	Yh0FNZgknQOg9o+Whbug//BLNoelvrVTLEYZ/xho898=	pf2oF4I=	950AEC6E-2BC0-4C80-AB3F-C56880E9A74E	grace17@adventure-works.com	1	2	CA
11324	IN	MarshallMXie	cs8qN6WIu1ltTqU/5igM3Echx6NO3vMipmiBqPzm3EA=	x8pbKvs=	9C269E51-E54E-4795-A9B2-3BDA7E6F79F6	marshall24@adventure-works.com	0	2	AU
11325	IN	ChristyAZimmerman	ppQfjBkQk0+/vHgTSzbTTb5QTf6oOKLkVJ6Mv6x7VsU=	HRU2QpY=	3F3FBB85-BB97-4FED-8E60-00EC91615088	christy0@adventure-works.com	1	2	DE
11326	IN	GraceLClark	IHGRSkORKMueKuJJtrJAdFRFWCw3W/kNkP6zYqCufkU=	myDY088=	93D7B761-2628-4FF3-8B9C-9AADCA512354	grace18@adventure-works.com	1	1	US
11327	IN	697118273	S6yt8m3+XAoQpZ2iUfcrywmZ6fEGi+SQB8ZrfnsB0oA=	Bb3Tdk0=	9024E46C-58CB-41F2-9A00-E8EF749C6E20	christy1@adventure-works.com	1	2	GB
11328	IN	GraceCRodriguez	V3dh1x6P9cxqrOmL9eIu1PRzOldPZn+QrW1TAeJ3dZI=	fSSjoyU=	83D4D455-C180-4217-80D7-2E39E6800344	grace19@adventure-works.com	1	1	US
11329	IN	ChristyMChow	Dz0mQcEkWv4jVq3F4HxpXduEf3PfVFqBBtiPxTX3fXE=	Aw+jcCg=	63D7E5C9-5E33-49DC-9ADC-E24E55DC054C	christy2@adventure-works.com	0	1	AU
11330	IN	GraceRLewis	tDiimWfE+wpCFQ6uHlyA+bvW6mLPri5okA9ZkP++1+o=	do+FUpo=	1CF2429A-694B-4C32-9054-FDE50819AB9A	grace20@adventure-works.com	1	2	US
11331	IN	GraceJLee	VOet3u0RH8azDxVgAeMxPJ7+xnhs3mnJY5uF+byliOo=	ssdxvjI=	4D0B5436-F812-4C9C-9744-91E26F8DAB8C	grace21@adventure-works.com	0	2	AU
11332	IN	GraceRWalker	9KmCxq25CXflyyxNt0r85Czb85d74GxshcQ/7se79aI=	hKpjCCw=	64304B82-9219-40A9-B714-4FA5E889FBE7	grace22@adventure-works.com	0	1	FR
11333	IN	GraceAHall	IazOG+5q/jXqUalTNIt8egjwqOv2VBjBD/JZtpESS5Q=	MLKr+d0=	DAA9C2DB-D381-4801-8C4C-0104A53C38F3	grace23@adventure-works.com	1	1	CA
11334	IN	1651255354	Fr9NZPSoIYxwJM65RkyVao8I3wO518X7HNaEZjyBWM8=	rSIdA7I=	CE156996-B466-4AB1-8C76-FBD0373DB3FC	christy3@adventure-works.com	1	3	DE
11335	IN	1101584620	ZSTjRVq35EKbWChqYEUNR6LW9Yt0aDNFxfi72V9tkic=	6U3sw08=	269A0EF7-3545-4B6C-AE6B-92E04680AB0F	rachel2@adventure-works.com	0	1	US
11336	IN	1464910184	rTPyibBI0f71s7KKDCf4SM6meGLeUIwZgwx31S8Bj4Y=	Jrhjb+8=	2159F39B-C4FA-4610-852F-68D7AA6F6CF7	rachel3@adventure-works.com	1	2	US
11337	IN	1124524073	XpzmhIhLTAHF9+sTLhYA4BOiRwnlUJAOOcMBbhdBQX0=	mb//BWg=	E1BA581A-D7DD-43EA-8712-27C997711B30	christy4@adventure-works.com	0	1	AU
11338	IN	RachelCWilliams	t12jYN9so7KXxsoF5PHJWKMMf6uOoGa+vOe/63L2NiE=	vSlMf08=	4896603C-AA1D-43DF-8D97-E0954C0C854A	rachel4@adventure-works.com	0	1	US
11339	IN	RachelDJones	/Sb7NeExhhL+VJRSnt4yyZB3EVF//n/Kqpv1LFRGAKI=	4mv2Ehs=	EF5EFF2C-0DAC-4BF5-BBFE-3391AA80B7A2	rachel5@adventure-works.com	1	1	US
11340	IN	447136182	VBtORDJSUJU9556c0wN0IUHbISpTElLUVki1F2IRcNw=	q8AssX4=	C3B1A202-F211-43CE-9A7B-4903A537D100	christy5@adventure-works.com	0	2	US
11341	IN	513898169	pg5hNzcflAotKcVkIYi7iMVHiR/3+Ad9q8QlhadJ5cw=	7FekBTs=	4DBA2936-D471-4C4D-A287-E97024E6A237	rachel6@adventure-works.com	1	2	US
11342	IN	ChristyDWu	A0zfd/ajYxaerlSrSfyFIoHSoAHHmd3s6FeenrSE2oQ=	ARyMaXA=	70922907-260A-43FA-8158-10E7EAEB68A3	christy6@adventure-works.com	0	2	AU
11343	IN	RachelTDavis	+8JJUuTWMS9Wvu2f3aGjTsphfYTXDTUx5vt4mJ4e4HE=	ErESh0s=	A6507C4B-6EA9-4B47-B88A-ADA04D84E663	rachel7@adventure-works.com	0	1	US
11344	IN	RachelFMiller	GZwgHh+u8Kb2N3eUE5LF6Deqr+Hu2Xx+Y6Bhn0/33Y0=	SHqdjas=	44709A93-38E9-4936-95FC-779F4B9E2B89	rachel8@adventure-works.com	1	1	US
11345	IN	524383095	UAD8v+pMfvtscTOR3oKm5vYL0yTESZXF12ez/+/7uZ4=	etOYZbE=	E1C864BA-AD73-4D09-99DD-8F7968CFCB0B	rachel9@adventure-works.com	0	2	US
11346	IN	RachelKMoore	r7l/gtoLm+vDGE5UdD7F9NSugGp2d5GQPU+ITklhC9w=	LIFHQG4=	51E0456C-20FC-455D-A198-53923A56AA04	rachel10@adventure-works.com	1	2	US
